event,file_event,lam,prt_index,lam_pdg,lam_mom_x,lam_mom_y,lam_mom_z,lam_endpoint_x,lam_endpoint_y,lam_endpoint_z
22659,2658,0,4,3122,-1.1444473266601562,-0.035271383821964264,39.892852783203125,-151.00532580846672,-4.6355520042193685,5262.146282825147
22665,2664,0,4,3122,-1.0475105047225952,0.005899936426430941,38.06071090698242,-336.0853912714148,1.894391672435549,12272.093184653311
22666,2665,0,4,3122,-0.9988275766372681,-0.021025000140070915,40.17973327636719,-169.8208640766521,-3.579140839389073,6804.401025836858
22667,2666,0,4,3122,-1.002669095993042,0.07768721133470535,38.05137252807617,-108.02142885882697,8.331763084640446,4150.596652949785
22669,2668,0,4,3122,-0.9025979042053223,-0.1599278450012207,40.94270706176758,-110.28042646312059,-19.534658498223607,5050.091236954841
22673,2672,0,4,3122,-1.122899055480957,0.03828730434179306,39.81378936767578,-187.25382207732798,6.402574521893521,6554.988465936016
22675,2674,0,4,3122,-1.0542843341827393,0.14402134716510773,40.613006591796875,-151.34461938857908,20.701140762998925,5777.780073383289
22680,2679,0,4,3122,-1.227414846420288,0.03546110913157463,40.64216613769531,-213.35360425454306,6.146365747157248,7084.953997371814
22684,2683,0,4,3122,-0.9379754066467285,-0.03524530678987503,40.99501037597656,-142.51019810457453,-5.352268683462626,6281.3531813553145
22685,2684,0,4,3122,-0.8603888154029846,-0.06135827302932739,39.27583312988281,-166.9631886113127,-11.905940392227725,7601.322883169563
22689,2688,0,4,3122,-0.833556592464447,0.022711213678121567,38.905609130859375,-174.66813682125954,4.7852512191511805,8151.9617242596205
22690,2689,0,4,3122,-1.0733400583267212,-0.01206894963979721,39.72242736816406,-249.1724069631856,-2.8047814337115797,9234.718303299658
22697,2696,0,4,3122,-0.930823802947998,-0.07259166985750198,37.985469818115234,-83.89668064056217,-6.4857952949569215,3400.8488696096015
22699,2698,0,4,3122,-0.8479894399642944,-0.0010268207406625152,39.52167510986328,-177.66519453819475,-0.22091797044899197,8300.601210048353
22700,2699,0,4,3122,-1.105336308479309,-0.04316818714141846,40.73295211791992,-133.79659992731638,-5.261580276403006,4955.043711978323
22702,2701,0,4,3122,-0.8720072507858276,0.04232976958155632,39.47417449951172,-94.222029004615,4.593690832319632,4240.7483610413765
22703,2702,0,4,3122,-0.9026416540145874,0.03344770520925522,39.889892578125,-184.71731176150976,6.849750005514605,8173.326801089244
22705,2704,0,4,3122,-1.1198604106903076,-0.027074594050645828,40.71221160888672,-256.58067207902894,-6.179633570174349,9351.890586518948
22706,2705,0,4,3122,-0.9174985289573669,-0.030391043052077293,40.65192413330078,-211.1688136746353,-7.0113459764470285,9320.94605768163
22707,2706,0,4,3122,-0.9166505932807922,0.11521285027265549,40.205257415771484,-88.61102484482606,11.095962804462923,3843.653545478688
22713,2712,0,4,3122,-0.9858813285827637,-0.02266007475554943,38.44304275512695,-102.73387281337453,-2.387527693348663,4024.8436637554273
22714,2713,0,4,3122,-0.82809978723526,0.09436159580945969,39.91079330444336,-70.48936611742155,8.046538485409442,3299.778030687651
22718,2717,0,4,3122,-0.9718586206436157,0.007451409474015236,37.89488983154297,-210.35392742886714,1.6463088253467206,8172.226267073427
22719,2718,0,4,3122,-0.956066370010376,0.00019619626982603222,40.72297286987305,-132.88183858735627,0.02208392920795836,5688.7013119426365
22720,2719,0,4,3122,-1.0237865447998047,0.00019963433442171663,38.20823287963867,-130.9920693874984,0.02261332318153541,4896.815733669471
22725,2724,0,4,3122,-1.1065181493759155,0.07936162501573563,40.539791107177734,-103.52933773882887,7.430430013462093,3772.5508473729724
22730,2729,0,4,3122,-0.9919292330741882,0.006595241837203503,38.38043975830078,-132.0925862955688,0.9008091906243891,5109.485932519144
22732,2731,0,4,3122,-0.9943671226501465,-0.12702706456184387,39.972076416015625,-204.3956765530126,-26.112688182209528,8195.851107847786
22742,2741,0,4,3122,-0.9925709366798401,0.02114216797053814,40.69527816772461,-95.05482724158726,2.0438256558453674,3861.3770123634586
22743,2742,0,4,3122,-0.8791025280952454,0.08020897209644318,39.154571533203125,-78.21981155071036,7.149031397184546,3525.9618528045894
22749,2748,0,4,3122,-1.0851573944091797,0.026392852887511253,39.082786560058594,-129.56849061170337,3.1656206284279302,4684.867529329997
22761,2760,0,4,3122,-0.9117951989173889,-0.0629960373044014,40.576995849609375,-79.61801942958867,-5.508471807389586,3604.1925131065173
22763,2762,0,4,3122,-1.2072473764419556,-0.029950397089123726,40.833984375,-138.6706997279456,-3.4212938173956227,4704.638070075635
22769,2768,0,4,3122,-1.0616711378097534,-0.14780543744564056,39.89691162109375,-131.73978689645537,-18.367557217205086,4948.711997442969
22770,2769,0,4,3122,-1.0557947158813477,-0.06393231451511383,40.45509719848633,-161.13926980047586,-9.729623464037303,6200.759403737327
22772,2771,0,4,3122,-0.8531521558761597,0.007858643308281898,40.733402252197266,-202.20755078667833,1.8892540619730827,9674.852322643419
22774,2773,0,4,3122,-1.0443166494369507,0.01318094227463007,40.872337341308594,-175.644685690575,2.209519458856522,6811.224481729181
22780,2779,0,4,3122,-1.1848784685134888,0.08248914778232574,40.56953811645508,-169.68102839305834,11.822844182042793,5863.951605443767
22783,2782,0,4,3122,-1.1714683771133423,-0.03962370380759239,40.16515350341797,-112.41881985416433,-3.818566511324809,3904.595301588085
22787,2786,0,4,3122,-0.9211292266845703,-0.10105587542057037,38.148197174072266,-90.07777675330678,-9.882773752656368,3717.1698035797485
22788,2787,0,4,3122,-0.8892057538032532,-0.060915518552064896,40.20075225830078,-236.74105522114994,-16.226492646616947,10672.812884558545
22789,2788,0,4,3122,-0.9752915501594543,0.08448173105716705,40.54124069213867,-115.77675829621082,9.963136468000668,4820.770877691758
22791,2790,0,4,3122,-0.8854492902755737,-0.08406616747379303,39.99238586425781,-176.37986278089002,-16.739117923213115,8016.2046619917655
22793,2792,0,4,3122,-0.8983835577964783,-0.08130889385938644,40.69853591918945,-79.83817249230404,-7.1961422654615514,3666.436100068925
22800,2799,0,4,3122,-1.0046242475509644,-0.057232074439525604,39.28317642211914,-97.18054318229665,-5.504417471495657,3782.7057849604025
22801,2800,0,4,3122,-0.9820219874382019,0.14482691884040833,39.640010833740234,-206.29858350699564,30.463508965071632,8338.105899700236
22802,2801,0,4,3122,-1.0401188135147095,-0.03104732371866703,39.72602844238281,-163.31336112480236,-4.872101093919613,6239.530662309695
22804,2803,0,4,3122,-1.0957098007202148,0.07211221754550934,40.03271484375,-173.9795605420315,11.425541191812556,6340.526346919926
22810,2809,0,4,3122,-0.9603717923164368,-0.0003196969337295741,39.478057861328125,-96.54264292440274,-0.052844442586150064,3998.331758969423
22811,2810,0,4,3122,-0.8574199080467224,-0.09585358947515488,40.6281623840332,-124.0923693153857,-13.860106172696339,5861.1401159921625
22813,2812,0,4,3122,-0.8742401599884033,0.0005624923505820334,38.14947509765625,-103.94568803378331,0.04932925686263042,4593.918130657684
22815,2814,0,4,3122,-0.9829187393188477,0.11248220503330231,39.028114318847656,-140.6876441451379,16.090288313076254,5579.835397304205
22816,2815,0,4,3122,-1.1119308471679688,0.0950174331665039,40.88608169555664,-110.71496746017894,9.451951774312974,4077.8712495099817
22817,2816,0,4,3122,-1.1052216291427612,-0.03617004305124283,40.931739807128906,-104.83122273601397,-3.4335835001631194,3870.7137875738918
22819,2818,0,4,3122,-1.066469669342041,0.1521856039762497,39.3139762878418,-374.6296031408297,53.44058874584894,13789.186514074434
22820,2819,0,4,3122,-1.0924431085586548,0.11191841959953308,40.16936111450195,-101.98761073785134,10.449177778985296,3731.694156279653
22821,2820,0,4,3122,-0.9932035207748413,-0.19725476205348969,40.649959564208984,-86.10074986576096,-17.064160844712696,3519.5452814962146
22824,2823,0,4,3122,-0.9985982179641724,-0.114713154733181,40.24859619140625,-83.04630613891993,-9.554402376842145,3314.380854322163
22829,2828,0,4,3122,-0.9452162384986877,-0.042854879051446915,40.80047607421875,-96.20927500062741,-4.410014602703902,4202.082770298777
22833,2832,0,4,3122,-0.9521095156669617,-0.012886818498373032,39.78984069824219,-208.27689434667286,-2.83744617493356,8660.683010591118
22834,2833,0,4,3122,-1.0061002969741821,-0.17099006474018097,40.6839714050293,-104.58158031386318,-17.78843760719722,4236.939733200834
22838,2837,0,4,3122,-1.057369351387024,-0.14223329722881317,39.996063232421875,-131.68524232808,-17.743546585999,5001.376567907827
22839,2838,0,4,3122,-1.038970947265625,-0.014638755470514297,37.946678161621094,-329.46160247676517,-4.670462055199604,12066.500135994096
22842,2841,0,4,3122,-1.0140321254730225,-0.08000104874372482,38.855316162109375,-94.22519736450919,-7.405471128483345,3628.1689073725092
22843,2842,0,4,3122,-0.9067884683609009,0.052954260259866714,40.970130920410156,-94.53350512511189,5.506960359208146,4254.044980177154
22846,2845,0,4,3122,-0.8584816455841064,-0.07502450793981552,39.00337219238281,-85.83792668044657,-7.51449662680698,3896.066975150679
22851,2850,0,4,3122,-0.8481709957122803,0.04801974818110466,39.98076629638672,-90.31485714592702,5.106598351240375,4273.634513255891
22854,2853,0,4,3122,-0.892626941204071,-0.015241261571645737,40.44110870361328,-213.02420322784894,-3.5868773814984074,9726.384464258566
22857,2856,0,4,3122,-0.9983999729156494,-0.14668689668178558,40.43770980834961,-87.51483816784277,-12.875191500027807,3573.9791639600326
22858,2857,0,4,3122,-0.8962738513946533,-0.034194737672805786,39.8878059387207,-112.53689152019683,-4.271513460236856,5012.465356784456
22864,2863,0,4,3122,-0.9274090528488159,0.0020658369176089764,40.40262222290039,-102.64567692224392,0.2442360720639786,4418.352158572814
22868,2867,0,4,3122,-0.9844949245452881,-0.030111653730273247,40.05949783325195,-101.89318078945603,-3.11934396274245,4171.076752673661
22870,2869,0,4,3122,-0.9756848216056824,-0.05756442993879318,39.40869903564453,-195.0268583172672,-11.500399785393839,7905.033120041971
22872,2871,0,4,3122,-0.9013575911521912,0.12831321358680725,40.412086486816406,-150.69695045707618,21.481506001191235,6834.71038124619
22875,2874,0,4,3122,-0.8687518239021301,0.09680669009685516,39.854278564453125,-74.58813399111344,8.32047704066113,3474.780796801194
22876,2875,0,4,3122,-1.0117419958114624,-0.08157669007778168,39.81306838989258,-140.47677459752816,-11.340618914955897,5438.585433625733
22877,2876,0,4,3122,-0.9428281784057617,0.015452763065695763,39.980445861816406,-115.66783227160222,1.867503018358443,4896.685211102363
22878,2877,0,4,3122,-1.0925860404968262,0.0447518527507782,40.84114456176758,-171.75223670101963,7.039347836710954,6423.091404346803
22879,2878,0,4,3122,-1.026459813117981,-0.013404997996985912,38.74505615234375,-131.9817703015439,-1.726332096663839,4954.229680606246
22880,2879,0,4,3122,-1.0284652709960938,0.18231356143951416,40.82051467895508,-85.06749293941041,15.101037769580845,3381.8072724247604
22881,2880,0,4,3122,-0.9663068652153015,0.0778009220957756,40.342647552490234,-148.6802552827614,12.000496912572686,6148.296405336842
22883,2882,0,4,3122,-0.9552112221717834,-0.14508269727230072,40.307987213134766,-90.6204995321171,-13.757199426110134,3863.7190556238666
22889,2888,0,4,3122,-0.9398363828659058,0.07884608954191208,39.27086639404297,-131.85127587825008,11.050189583641268,5456.596251657351
22892,2891,0,4,3122,-0.980176568031311,-0.15538033843040466,40.63358688354492,-153.60557536722075,-24.330934926262614,6377.558094153152
22895,2894,0,4,3122,-0.9164668917655945,-0.0993407815694809,40.000709533691406,-96.23682534543642,-10.451633251223441,4231.874376465434
22897,2896,0,4,3122,-1.009382963180542,-0.013195269741117954,40.87308120727539,-92.07952343873541,-1.1692028591686467,3739.1563052109614
22899,2898,0,4,3122,-0.9292301535606384,0.09510697424411774,38.91567611694336,-79.67475698103627,8.189610621912426,3389.550591817324
22900,2899,0,4,3122,-1.0681132078170776,0.02333608828485012,39.954891204833984,-131.1694800364505,2.885403420339392,4879.484143352441
22901,2900,0,4,3122,-0.9984940886497498,0.14949628710746765,39.14665222167969,-90.23698461111582,13.520240728589425,3539.942387528011
22906,2905,0,4,3122,-0.979759156703949,0.1276235580444336,39.306236267089844,-411.9570632244279,53.689423443072435,16505.2562004701
22909,2908,0,4,3122,-0.8925623297691345,0.019408779218792915,38.940765380859375,-276.9066687309613,6.0350429408523505,12075.966668514897
22911,2910,0,4,3122,-0.8450184464454651,-0.0731913298368454,40.989871978759766,-130.6179207697954,-11.309227868783427,6312.822447867803
22912,2911,0,4,3122,-0.9976844191551208,-0.0694219321012497,39.43581771850586,-127.8641406000537,-8.922816107897347,5021.766767020419
22913,2912,0,4,3122,-0.9740965962409973,0.07842954993247986,39.985626220703125,-190.4147908869994,15.326317222741606,7802.778525948896
22914,2913,0,4,3122,-0.9609226584434509,-0.08365091681480408,40.88410568237305,-84.22554069067371,-7.3262712039032385,3609.9769110954603
22915,2914,0,4,3122,-1.0736624002456665,-0.12596358358860016,40.74922180175781,-108.48155006280402,-12.724314792569412,4100.688860675853
22916,2915,0,4,3122,-1.1018645763397217,0.08448414504528046,40.87289810180664,-212.12847873784418,16.309946494656604,7867.659381395915
22917,2916,0,4,3122,-0.8643007874488831,-0.16360029578208923,40.74958801269531,-79.29661133045296,-15.00261744123383,3772.9378252401048
22918,2917,0,4,3122,-0.9249290823936462,0.13359937071800232,40.539344787597656,-297.51923549504426,42.97354925745547,13059.010513726009
22920,2919,0,4,3122,-0.9357888102531433,0.041484639048576355,40.51607131958008,-128.31540667087611,5.713701004761861,5589.029178023689
22924,2923,0,4,3122,-0.9200194478034973,-0.024233750998973846,40.57670593261719,-87.46928966145401,-2.278508788835169,3852.989598611108
22925,2924,0,4,3122,-0.9172655940055847,0.09481595456600189,40.648738861083984,-104.08245976017174,10.745363979343692,4578.407951931421
22926,2925,0,4,3122,-0.9923486709594727,0.10137646645307541,40.72736740112305,-131.2439317027104,13.387374221843938,5388.436032896194
22930,2929,0,4,3122,-0.8711158037185669,0.033902984112501144,39.22360610961914,-126.81078189515111,4.922330926492345,5701.055831511678
22932,2931,0,4,3122,-1.0167371034622192,0.23661909997463226,40.978057861328125,-130.73245034617202,30.41832857075164,5275.278358321048
22936,2935,0,4,3122,-0.9381898641586304,-0.05343357473611832,40.05659866333008,-123.87232132274444,-7.076002739337063,5254.628475288478
22939,2938,0,4,3122,-1.0444937944412231,0.14614714682102203,39.221126556396484,-156.6104378651517,21.924850397711964,5928.229443815636
22945,2944,0,4,3122,-0.8652287721633911,-0.04512231796979904,39.10904312133789,-166.53601791342368,-8.673791906230184,7552.2605545042525
22950,2949,0,4,3122,-1.029822587966919,0.1319875568151474,39.73124694824219,-97.723724119944,12.529592987064433,3791.1532755538356
22951,2950,0,4,3122,-1.1004278659820557,-0.09192057698965073,40.76802444458008,-161.45933646272186,-13.49686220574562,6014.619924662874
22956,2955,0,4,3122,-1.0453768968582153,0.0641416385769844,39.43622589111328,-101.59113345282633,6.219634689652792,3699.810370516982
22962,2961,0,4,3122,-0.9593818187713623,-0.08634304255247116,39.744537353515625,-94.52085206039821,-8.453136107744166,3868.4714859732076
22965,2964,0,4,3122,-1.0348496437072754,0.02996339648962021,40.58214569091797,-95.39932114637065,2.736012662469965,3762.8766343545904
22972,2971,0,4,3122,-0.8379992842674255,-0.009404818527400494,38.56895446777344,-212.67678762253522,-2.4088996874155204,9785.46709969216
22977,2976,0,4,3122,-0.9241926670074463,-0.14943793416023254,40.10657501220703,-76.02510939128896,-12.325011029857883,3331.3104567002088
22978,2977,0,4,3122,-1.015624761581421,-0.11087274551391602,38.687843322753906,-97.72164676156136,-10.652362236265088,3712.22215125368
22983,2982,0,4,3122,-1.129103183746338,0.0669487714767456,40.855865478515625,-167.69155975242472,9.973278260216413,6102.688774101818
22987,2986,0,4,3122,-0.8583526611328125,-0.13120217621326447,40.47412109375,-74.16352732063042,-11.344173154412081,3423.816827496834
22988,2987,0,4,3122,-1.0884599685668945,0.13322891294956207,39.96303939819336,-172.65426965657284,21.129639741490106,6288.529918810479
22989,2988,0,4,3122,-1.086390495300293,-0.01854054443538189,40.063629150390625,-157.1192636712217,-2.652399052698002,5829.285032769838
22992,2991,0,4,3122,-0.8340635895729065,-0.10769752413034439,40.728450775146484,-132.56574346005345,-17.11339558456648,6461.109547789073
22994,2993,0,4,3122,-0.9783234596252441,0.012280268594622612,38.89128875732422,-116.08395191048639,1.4538849182642912,4587.27159051303
22996,2995,0,4,3122,-1.0226356983184814,0.05627613142132759,37.87949752807617,-101.68559174490707,5.605248366614624,3773.668563631751
23000,2999,0,4,3122,-0.9068566560745239,0.080349862575531,40.69807434082031,-276.4740803505825,24.50651969265251,12421.556557780363
23004,3003,0,4,3122,-0.9561766982078552,0.10973036289215088,38.8180046081543,-99.04222293133625,11.379639119167026,4036.420492097418
23008,3007,0,4,3122,-0.9941568374633789,0.06932216882705688,39.70499038696289,-359.8185817607126,25.098004433121975,14335.481852469295
23013,3012,0,4,3122,-0.9654812216758728,-0.07369034737348557,38.81837844848633,-332.33829037623775,-25.37405414440088,13399.575289636789
23019,3018,0,4,3122,-0.9620686769485474,0.0834251269698143,40.119598388671875,-89.23350693311467,7.78237887499542,3754.93401444562
23021,3020,0,4,3122,-1.0595189332962036,0.04734532907605171,39.83356857299805,-170.35945948929023,7.59888063369975,6365.716708927427
23023,3022,0,4,3122,-1.0152287483215332,-0.028012732043862343,38.28978729248047,-276.5408785320628,-7.617185405582743,10383.422611103282
23028,3027,0,4,3122,-1.095923662185669,-0.020471161231398582,39.36567687988281,-190.73527199678338,-3.536332039225996,6872.828561066766
23033,3032,0,4,3122,-0.8808158040046692,-0.06884029507637024,40.3076057434082,-173.49010198241834,-13.560646640504816,7953.103039574015
23035,3034,0,4,3122,-1.0877552032470703,0.07644139230251312,39.9676513671875,-146.0767348207861,10.267098188382912,5306.617723354511
23037,3036,0,4,3122,-0.9379408955574036,-0.015016205608844757,37.99213409423828,-207.7772186750518,-3.3263226689135177,8428.152514871068
23041,3040,0,4,3122,-1.0048797130584717,-0.027217214927077293,38.96344757080078,-149.69239674233825,-4.0747499655550525,5768.669054982192
23059,3058,0,4,3122,-1.0639946460723877,-0.15412229299545288,40.46749496459961,-95.34658739574728,-13.805667686486462,3674.2847361512904
23062,3061,0,4,3122,-1.1423709392547607,-0.059832025319337845,40.03588104248047,-190.18884040814672,-9.961647343555763,6663.793309917804
23064,3063,0,4,3122,-0.8874328136444092,-0.06766503304243088,38.212318420410156,-126.34868735145068,-9.647062881970264,5463.916086322454
23072,3071,0,4,3122,-0.87241131067276,0.05678172782063484,40.32724380493164,-123.86870799814358,8.107618148153389,5764.292721354557
23078,3077,0,4,3122,-0.9322389364242554,0.057214103639125824,39.27875518798828,-92.77808856379505,5.715428940648771,3929.6673173804948
23087,3086,0,4,3122,-1.0183427333831787,0.1252315193414688,40.43254852294922,-128.18295986989108,15.72897725535409,5050.894426649602
23088,3087,0,4,3122,-0.9852695465087891,-0.01842924766242504,39.70384216308594,-82.70189600710222,-1.5417798191438081,3303.2023678407522
23093,3092,0,4,3122,-1.035760760307312,0.03323281556367874,40.561058044433594,-96.2873529117382,3.1099853791322727,3813.134455177507
23097,3096,0,4,3122,-1.0447748899459839,-0.07975896447896957,39.22557067871094,-90.98182780974818,-6.942376029335287,3422.2831323045657
23099,3098,0,4,3122,-1.1012516021728516,0.08296838402748108,40.51606369018555,-119.36011337631547,9.018906460958252,4352.5641447043645
23101,3100,0,4,3122,-1.1717627048492432,0.1597711443901062,40.975154876708984,-341.70288112235664,46.548389112946595,11931.765864991738
23106,3105,0,4,3122,-1.0724620819091797,-0.013416329398751259,38.44789123535156,-131.82553102201786,-1.6715076157129174,4666.120451946886
23110,3109,0,4,3122,-1.1983033418655396,0.053016044199466705,40.854305267333984,-106.27387941582225,4.722669458557597,3661.7876786366405
23115,3114,0,4,3122,-0.9373146891593933,0.21232116222381592,40.918846130371094,-139.03155624220832,31.43067648486693,5970.046916788199
23118,3117,0,4,3122,-1.009938359260559,0.02465273067355156,38.427162170410156,-104.44886631303355,2.5211719742184258,3957.503585595001
23121,3120,0,4,3122,-0.9185086488723755,0.04654126614332199,39.81647491455078,-91.21741376423462,4.629463301563495,3984.2830352778383
23127,3126,0,4,3122,-0.9649596810340881,0.08242253959178925,40.616981506347656,-117.29093375514466,9.999195138016338,4866.1879888297135
23133,3132,0,4,3122,-0.9321656823158264,0.1118396520614624,39.2263298034668,-158.2436395651347,18.95378246201503,6681.891556982513
23143,3142,0,4,3122,-0.9288159012794495,0.11148958653211594,39.62556076049805,-121.07825437820918,14.53068155867531,5154.767945215723
23147,3146,0,4,3122,-1.0405058860778809,-0.05177725479006767,39.487117767333984,-164.69267026997616,-8.189435264362245,6296.6064062544565
23148,3147,0,4,3122,-1.0300618410110474,0.07997802644968033,39.74209213256836,-113.53041165424224,8.817106165166305,4405.081571540059
23150,3149,0,4,3122,-1.042795181274414,0.02863544411957264,39.38770294189453,-88.17684311484996,2.4134481645880017,3335.4004346610386
23151,3150,0,4,3122,-1.0909556150436401,0.0908234566450119,39.860294342041016,-159.05811606620352,13.221546315750672,5814.052278492569
23152,3151,0,4,3122,-1.0448766946792603,0.03590019419789314,40.99166488647461,-159.39219241577763,5.516165945001379,6270.005965414055
23153,3152,0,4,3122,-0.9549716711044312,-0.11296696960926056,39.83988571166992,-106.4663439194799,-12.584057223272705,4465.861602683138
23158,3157,0,4,3122,-1.1628950834274292,-0.08598508685827255,40.36616897583008,-359.25284200456514,-26.604599665133296,12534.125360541302
23160,3159,0,4,3122,-0.8548558354377747,-0.11904050409793854,40.91172790527344,-121.02475639126341,-16.879485110287156,5839.9865504696245
23162,3161,0,4,3122,-0.9330087304115295,0.05127016827464104,39.372432708740234,-85.71667471350814,4.705305426373888,3610.1585922240083
23163,3162,0,4,3122,-1.0842065811157227,0.08621690422296524,40.81855010986328,-203.00381068036722,16.12878201339636,7665.023275743568
23168,3167,0,4,3122,-1.154680609703064,0.026291437447071075,40.15599060058594,-160.2285972228919,3.6317500097934423,5625.341512011853
23171,3170,0,4,3122,-1.0905102491378784,-0.1097523644566536,40.075374603271484,-105.21189918566076,-10.593108087551126,3852.8061276104177
23177,3176,0,4,3122,-1.0988017320632935,0.07869895547628403,40.992488861083984,-115.14358096965297,8.268137479031562,4309.614182603423
23186,3185,0,4,3122,-1.067619800567627,-0.037308722734451294,38.64045715332031,-336.5638036231012,-11.76458413587191,12155.037796752733
23190,3189,0,4,3122,-0.9425581693649292,0.023364130407571793,39.15148162841797,-134.43478320522343,3.3136011702736665,5570.911924921317
23193,3192,0,4,3122,-0.8826209902763367,0.10049436241388321,40.13955307006836,-118.91075396233823,13.553558175948442,5363.991509091317
23205,3204,0,4,3122,-1.0347245931625366,-0.09347807615995407,40.680694580078125,-286.91899083624077,-25.893948096840543,11308.94081149699
23206,3205,0,4,3122,-0.9098092317581177,0.08071883022785187,40.29441452026367,-97.74388348013791,8.694877290038443,4342.896592943974
23211,3210,0,4,3122,-1.0644335746765137,0.1252259910106659,38.92316436767578,-110.42225519340322,12.984190517478256,4028.2578641096006
23217,3216,0,4,3122,-0.9240245223045349,-0.0634426400065422,38.067142486572266,-96.67219087379391,-6.624116568034472,3892.8314063635066
23219,3218,0,4,3122,-0.9259076714515686,-0.016689296811819077,39.77497100830078,-85.07500218364332,-1.5508106972615243,3687.75040979766
23225,3224,0,4,3122,-0.939617931842804,0.05481921508908272,40.45062255859375,-114.92939031933626,6.693103031716414,4891.325187451833
23227,3226,0,4,3122,-1.0356537103652954,0.007157105952501297,39.95336151123047,-249.8315397139785,1.6967530306195049,9686.410887029631
23229,3228,0,4,3122,-0.9202316999435425,-0.10512523353099823,40.25773620605469,-81.2835296321224,-9.303920585499649,3596.3785713695584
23230,3229,0,4,3122,-0.891074538230896,-0.07702293992042542,40.927669525146484,-93.52711572682124,-8.129544678454819,4297.844094098389
23236,3235,0,4,3122,-0.9356803297996521,-0.07190502434968948,38.892642974853516,-148.79354402594035,-11.457948857203556,6212.225258552701
23237,3236,0,4,3122,-0.8634810447692871,0.03487260267138481,38.0087890625,-140.93322832366394,5.700385805151499,6169.982272929038
23239,3238,0,4,3122,-0.9157629609107971,0.12664593756198883,40.667789459228516,-191.06368269338708,26.40765907648515,8438.709310186763
23241,3240,0,4,3122,-1.1363236904144287,0.09696634858846664,40.78313064575195,-141.98111612517803,12.102300133357838,5052.402605462804
23244,3243,0,4,3122,-1.0789753198623657,-0.020598288625478745,39.82571029663086,-92.9647204226045,-1.8037401212297453,3434.2250101684303
23249,3248,0,4,3122,-1.123085379600525,0.004386356100440025,40.15877151489258,-237.9715741907888,0.9588790325148516,8458.622824751264
23252,3251,0,4,3122,-1.008705496788025,0.09978631883859634,38.513092041015625,-332.5231148752805,32.92267670843951,12705.754554194398
23253,3252,0,4,3122,-0.9118911027908325,0.00691300630569458,40.56325149536133,-126.40527158235739,0.9879523849964138,5627.902587158005
23255,3254,0,4,3122,-0.908459484577179,-0.02175944484770298,40.638118743896484,-73.99770957377493,-1.7647826552477497,3323.9414121098243
23261,3260,0,4,3122,-0.9478392004966736,-0.03492178022861481,38.88807678222656,-94.06944583218555,-3.4698980654451494,3918.573883142675
23263,3262,0,4,3122,-0.8741958737373352,0.09551183879375458,40.036643981933594,-133.99371314425838,14.638158523782474,6095.257526084388
23266,3265,0,4,3122,-1.1421072483062744,0.03842443600296974,39.631126403808594,-121.9473741621756,4.064094452882451,4160.496995765541
23274,3273,0,4,3122,-0.9669410586357117,0.07045025378465652,38.24320602416992,-148.46560045460308,10.814767243683473,5853.075991931201
23275,3274,0,4,3122,-0.9685155749320984,0.09131590276956558,38.8693962097168,-194.04477944935394,18.272100628064674,7800.700888083911
23286,3285,0,4,3122,-1.017149567604065,-0.1494169533252716,40.565181732177734,-168.2672701397355,-24.745877935286735,6695.703463698466
23288,3287,0,4,3122,-0.8906120657920837,0.05345332995057106,37.9985237121582,-150.79097905308925,9.06580899487895,6479.950327751711
23290,3289,0,4,3122,-1.1548449993133545,-0.01248652208596468,39.79564666748047,-116.17582603348845,-1.2591797086607766,3969.7782106147574
23292,3291,0,4,3122,-1.009737491607666,-0.051128681749105453,38.17543411254883,-98.35190972855305,-4.940716475497676,3723.281083057998
23294,3293,0,4,3122,-0.9445973634719849,0.10440822690725327,40.83584976196289,-144.58878903608326,15.952960549277941,6255.5288959511445
23302,3301,0,4,3122,-0.8771648406982422,-0.11789003014564514,38.763240814208984,-147.13028707808968,-19.772543382246916,6550.488293869019
23304,3303,0,4,3122,-1.1458559036254883,0.06748230010271072,40.04853820800781,-114.11515279068144,6.720130594843425,3985.9481806438253
23305,3304,0,4,3122,-0.8720826506614685,0.10765531659126282,39.81148147583008,-145.35462671969572,17.944702803657318,6631.674468869851
23306,3305,0,4,3122,-0.9523069858551025,-0.05497487634420395,38.37314224243164,-88.60057605599283,-5.1137037799898435,3504.711760999445
23310,3309,0,4,3122,-0.989787757396698,-0.0033156226854771376,40.221622467041016,-204.46481162197367,-0.7106608272687849,8332.903278406557
23314,3313,0,4,3122,-1.0231568813323975,0.06428669393062592,40.867488861083984,-330.8083538403278,20.797224626980594,13203.74411831103
23316,3315,0,4,3122,-1.1286777257919312,0.0907585397362709,40.96479797363281,-94.32174899526069,7.5804604705545096,3366.875555597333
23320,3319,0,4,3122,-0.9977748990058899,-0.028710003942251205,39.29452896118164,-151.7044715970171,-4.373602147480887,5986.323655466251
23326,3325,0,4,3122,-0.8339217901229858,-0.06126895919442177,39.13272476196289,-191.6292602034648,-14.11685448229044,8987.478723644474
23327,3326,0,4,3122,-0.8809645771980286,-0.08258887380361557,37.97323226928711,-121.06268251275088,-11.320710461475752,5178.843941663242
23335,3334,0,4,3122,-1.0855016708374023,0.11386092007160187,39.495540618896484,-125.1434199535372,13.143004203935414,4533.458614315224
23338,3337,0,4,3122,-1.0372925996780396,-0.04996601492166519,39.203834533691406,-94.88975746993734,-4.532461267813442,3550.1333948328474
