event,file_event,lam,prt_index,lam_pdg,lam_mom_x,lam_mom_y,lam_mom_z,lam_endpoint_x,lam_endpoint_y,lam_endpoint_z,neut_pdg,neut_mom_x,neut_mom_y,neut_mom_z,neut_endpoint_x,neut_endpoint_y,neut_endpoint_z,pizero_pdg,pizero_mom_x,pizero_mom_y,pizero_mom_z,pizero_endpoint_x,pizero_endpoint_y,pizero_endpoint_z
12064,2063,0,4,3122,-0.9085738658905029,0.10946401208639145,40.356781005859375,-16.2348905675948,1.9784471840524531,665.0417465440654,2112,-0.6408294439315796,0.1100546196103096,32.38198471069336,-165.0874287027987,25.22110376176955,8214.066142531632,111,-0.26774442195892334,-0.0005906065343879163,7.97479772567749,-16.235013711078885,1.9784469124152606,665.0454143865145
12065,2064,0,4,3122,-0.8953613638877869,-0.14136146008968353,40.926612854003906,-19.972345109767954,-3.117305294442545,894.0755179425057,2112,-0.7554870247840881,-0.0570049025118351,36.8133659362793,-134.04385375708972,-11.724515152198782,6452.55111582049,111,-0.13987433910369873,-0.08435654640197754,4.113247871398926,-19.972365132404327,-3.1173173698562104,894.0761067428892
12078,2077,0,4,3122,-0.9457652568817139,0.0165407657623291,40.246673583984375,-14.543787551876012,0.2221987895621665,636.9689939092472,2112,-0.771896481513977,0.10652276128530502,34.7369384765625,-796.0293774913089,108.06826846498763,35805.43617028832,111,-0.17386877536773682,-0.08998199552297592,5.509737968444824,-14.543795545632598,0.22219465256772863,636.969247223875
12079,2078,0,4,3122,-0.905505895614624,-0.059315893799066544,40.2745246887207,-24.54240885866719,-1.6284627785945553,1116.2092366967909,2112,-0.7363470196723938,0.05144771933555603,33.27182388305664,-790.2626596338853,51.871527701794164,35715.26223446372,111,-0.16915887594223022,-0.11076361685991287,7.0027008056640625,-24.54241091284402,-1.628464123649851,1116.2093217339211
12083,2082,0,4,3122,-1.1395524740219116,-0.062433332204818726,39.886253356933594,-6.901783489568359,-0.3864353118370592,224.1811740634006,2112,-0.9384745359420776,0.04742561653256416,32.640037536621094,-1046.018814002577,53.90572799574271,36290.042502485674,111,-0.20107799768447876,-0.10985894501209259,7.246216297149658,-6.901867313558962,-0.38648110906784594,224.18419481545246
12089,2088,0,4,3122,-1.0487219095230103,0.010972523130476475,38.49399185180664,-26.1129196700368,0.29083562202232666,928.1765237441617,2112,-0.807228147983551,-0.02510840818285942,29.242359161376953,-993.3187049061746,-29.80892932171141,35964.536324053326,111,-0.24149376153945923,0.03608093038201332,9.251633644104004,-26.112955054945523,0.2908409087859255,928.1778793411205
12090,2089,0,4,3122,-1.0033379793167114,-0.1687333732843399,39.78480529785156,-23.042075677370466,-3.8945679526718893,891.2378745788632,2112,-0.7976299524307251,-0.23581445217132568,33.14807891845703,-141.29268848115362,-38.85464298588379,5805.522212228541,111,-0.20570802688598633,0.06708107143640518,6.636728763580322,-23.04212286857537,-3.8945525636923803,891.2393971019577
12092,2091,0,4,3122,-0.9650693535804749,0.0684284195303917,40.35977554321289,-12.912062739676257,0.9437679502060761,521.5640876612188,2112,-0.7161833047866821,0.06777559220790863,34.27628707885742,-144.67684370693902,13.413252065174937,6827.781805040653,111,-0.24888604879379272,0.0006528269732370973,6.083486557006836,-12.912105781828355,0.943768063105447,521.5651397344282
12095,2094,0,4,3122,-1.067970871925354,0.009657515212893486,39.60260009765625,-82.01328549586799,0.7367848604406868,3036.9770790531384,2112,-0.810412585735321,-0.06743114441633224,31.31224822998047,-937.3714350270783,-70.17256610144553,36078.16780658973,111,-0.25755828619003296,0.07708866149187088,8.290353775024414,-82.01329886384056,0.7367888615512251,3036.977509344966
12107,2106,0,4,3122,-1.0758841037750244,0.18130691349506378,40.936641693115234,-71.25557700789403,12.056095793065687,2743.9661970253005,2112,-0.8438706398010254,0.24042513966560364,33.77685546875,-207.99993323957992,51.03296493192439,8216.158922177487,111,-0.23201344907283783,-0.059118229895830154,7.159787654876709,-71.25557849765798,12.056095413466105,2743.966242998469
12108,2107,0,4,3122,-0.953253448009491,0.006129925139248371,37.50349426269531,-41.63418868967983,0.2640088231119911,1574.470372276588,2112,-0.8392433524131775,-0.05171811580657959,34.429771423339844,-876.2999056583336,-51.17201195610009,35816.444284425954,111,-0.1140100508928299,0.057848043739795685,3.0737223625183105,-41.63419170496807,0.26401035305185616,1574.470453569062
12109,2108,0,4,3122,-1.0954090356826782,-0.11893443018198013,39.270965576171875,-48.780748278258,-5.313076336082698,1816.2338700886507,2112,-0.8670294880867004,-0.023303773254156113,30.59549331665039,-1010.1286212988318,-31.15191356340023,35740.00719688563,111,-0.22837954759597778,-0.09563066065311432,8.675471305847168,-48.7808074628516,-5.313101118781149,1816.2361183382898
12110,2109,0,4,3122,-0.8588852882385254,0.01720060408115387,39.179447174072266,-68.2714311867024,1.3781883560628096,3108.947013931747,2112,-0.8283233046531677,0.058450061827898026,36.333892822265625,-813.7929499664566,53.985401339337244,35810.792136843185,111,-0.030562015250325203,-0.041249457746744156,2.845555067062378,-68.27143949350764,1.378177144393067,3108.9477873582323
12113,2112,0,4,3122,-1.1011766195297241,-0.07530899345874786,39.84702682495117,-36.256291204404505,-2.4609499674178488,1374.496823900692,2112,-0.9450833201408386,-0.059117864817380905,31.34515380859375,-188.58734091684187,-11.989724889410725,6426.792017545238,111,-0.15609323978424072,-0.016191130504012108,8.501874923706055,-36.25633425985456,-2.4609544334435673,1374.499168986446
12116,2115,0,4,3122,-1.1023629903793335,-0.07108590006828308,39.44219970703125,-9.169651440955022,-0.5969787150098375,315.6018365000609,2112,-1.0791525840759277,-0.06030363216996193,35.708274841308594,-209.17539162872205,-11.773408468168828,6933.6285532337415,111,-0.023210495710372925,-0.010782268829643726,3.7339231967926025,-9.169667568504071,-0.5969862069469581,315.60443097418477
12119,2118,0,4,3122,-0.8902289867401123,-0.0723472312092781,40.06986999511719,-13.89463817790482,-1.14408299255403,707.3835166220234,2112,-0.6623460054397583,-0.13340143859386444,32.37388610839844,-170.08078078354862,-31.764922498573604,8301.6362945658,111,-0.2278830111026764,0.06105421110987663,7.69598388671875,-13.894674413686982,-1.1440732842959,707.3847403639995
12120,2119,0,4,3122,-0.8577985167503357,-0.014327794313430786,39.25624084472656,-16.2952656098313,-0.2680409980374693,692.9462712841784,2112,-0.8133761882781982,-0.07497397810220718,33.44277572631836,-870.0834325025291,-78.96703898605037,35797.29801724334,111,-0.04442233219742775,0.0606461800634861,5.8134684562683105,-16.295268219553186,-0.2680374351974396,692.9466128136381
12127,2126,0,4,3122,-0.8186054229736328,0.034361619502305984,40.1440544128418,-16.978049929242538,0.7278035622312514,884.5682613547306,2112,-0.5778135657310486,0.0717577412724495,32.3536262512207,-143.36774676590096,16.394487116982194,7959.77556608358,111,-0.24079184234142303,-0.03739611804485321,7.790430068969727,-16.97817297254118,0.7277844530213738,884.5722422212618
12138,2137,0,4,3122,-0.8814331889152527,0.0834536999464035,40.81140899658203,-64.82327393548249,6.141765481991836,2936.3221989661915,2112,-0.7104599475860596,-0.028808172792196274,34.31344985961914,-448.060792243502,-9.362818993616493,21443.091796717446,111,-0.1709732562303543,0.11226187646389008,6.497958183288574,-64.82328479727899,6.141772613900536,2936.3226117763807
12151,2150,0,4,3122,-1.0252081155776978,0.014851320534944534,40.881378173828125,-29.830342100767382,0.422532013204594,1149.6755085718346,2112,-0.7372213006019592,0.03314260393381119,33.0806770324707,-800.8398311638583,35.084120954620836,35746.49817427675,111,-0.28798675537109375,-0.018291283398866653,7.800700664520264,-29.830470213217595,0.4225238762286878,1149.678978755415
12154,2153,0,4,3122,-0.9313903450965881,0.1286371350288391,40.058624267578125,-49.67423931301002,6.872445485643888,2145.9012310580206,2112,-0.8123619556427002,0.14810791611671448,37.058067321777344,-143.22526675652,23.928447523044618,6413.481974729849,111,-0.11902835965156555,-0.01947077177464962,3.000558853149414,-49.674264317989746,6.872441395305496,2145.9018614028546
12156,2155,0,4,3122,-1.024727702140808,-0.10978062450885773,39.171180725097656,-22.675219666587257,-2.420922264850394,860.201497452434,2112,-0.9103764891624451,0.00044868525583297014,34.45505905151367,-947.8236816697599,-1.950286419581008,35874.67814884997,111,-0.11435119062662125,-0.11022930592298508,4.716123104095459,-22.675293192933466,-2.420993140878184,860.2045298588084
12158,2157,0,4,3122,-1.057498812675476,-0.13493958115577698,40.5046501159668,-6.103056893836735,-0.8435271990070707,320.1213434732185,2112,-0.7795671224594116,-0.16607868671417236,31.962018966674805,-143.0716882237639,-30.023272431815712,5935.794364149485,111,-0.27793174982070923,0.031139107421040535,8.542631149291992,-6.103141038566187,-0.843517771541849,320.1239297823747
12160,2159,0,4,3122,-1.0289267301559448,-0.02467789500951767,39.06716537475586,-29.336563846818702,-0.6940398175652038,1120.261433597949,2112,-0.9567514061927795,-0.03609633445739746,36.69743347167969,-935.9624686058235,-34.89923923425833,35895.068093977,111,-0.07217536121606827,0.011418439447879791,2.369730234146118,-29.336587378239923,-0.6940360947972134,1120.2622062039866
12169,2168,0,4,3122,-1.0022737979888916,0.1631891280412674,38.89738845825195,-49.912061375887745,8.150307181644921,1905.1395274894894,2112,-0.8821313381195068,0.06635206192731857,31.54667854309082,-997.4989397930058,79.42579520817705,35792.631382869185,111,-0.12014245986938477,0.09683706611394882,7.350710391998291,-49.912066294032066,8.150311145761178,1905.139828397712
12183,2182,0,4,3122,-1.0742125511169434,0.19980107247829437,40.57280349731445,-86.83845479967667,16.10245446968235,3248.576021829764,2112,-0.7922112345695496,0.1484665721654892,33.72920608520508,-161.92273105271227,30.173833857079483,6445.366060821684,111,-0.2820013463497162,0.05133449286222458,6.843597412109375,-86.83872218041411,16.10250314269364,3248.5825106150105
12187,2186,0,4,3122,-0.9667195081710815,-0.09480603784322739,40.719154357910156,-14.229545725428352,-1.4548283555008328,648.927398845764,2112,-0.6852461695671082,-0.07335583865642548,31.43758201599121,-781.0282139955889,-83.54088943211704,35827.957815836584,111,-0.281473308801651,-0.021450195461511612,9.281570434570312,-14.229827537172588,-1.454849831485966,648.9366915759526
12188,2187,0,4,3122,-1.0275943279266357,-0.07914009690284729,39.3411865234375,-13.635572352464795,-1.0660051189908175,450.0410880448575,2112,-0.8256098628044128,-0.032849933952093124,34.90602111816406,-851.4957071366563,-26.913466781589737,36058.49110471349,111,-0.20198439061641693,-0.046290166676044464,4.4351654052734375,-13.635622787322328,-1.066016677497007,450.0421954914699
12190,2189,0,4,3122,-0.8876058459281921,-0.08352658152580261,39.85303497314453,-60.762958102119114,-5.725163816333702,2735.1098650183158,2112,-0.680004358291626,-0.13077260553836823,30.91874122619629,-146.6073160994318,-22.234013612955355,6638.319327976559,111,-0.20760150253772736,0.047246016561985016,8.934293746948242,-60.763000016466094,-5.725154277453595,2735.111668835102
12191,2190,0,4,3122,-1.1515557765960693,-0.1387857049703598,40.571048736572266,-27.892837106426114,-3.3175052884208367,999.3302214502526,2112,-0.8742203712463379,-0.16699078679084778,33.96800231933594,-184.42406572425057,-33.21760196972468,7081.381440158077,111,-0.27733543515205383,0.028205091133713722,6.603049278259277,-27.89284643121895,-3.3175043400868436,999.3304434632249
12192,2191,0,4,3122,-0.9392731189727783,0.09138078987598419,40.335758209228516,-30.174408808252153,2.911896510579389,1330.9935934521843,2112,-0.6972808241844177,0.1350288838148117,31.523778915405273,-140.07936405709805,24.19506268015919,6299.751515195441,111,-0.2419922649860382,-0.04364809766411781,8.811980247497559,-30.174447965074283,2.9118894478712245,1330.995019320638
12203,2202,0,4,3122,-1.0865191221237183,0.02357267588376999,40.26521301269531,-55.16671389392735,1.2254336691893366,2026.9367999168771,2112,-0.9935190677642822,-0.032269980758428574,37.287109375,-964.5217400127289,-28.31085842206112,36155.34260756188,111,-0.09300006926059723,0.05584265664219856,2.978101968765259,-55.166763039690146,1.2254631791682966,2026.9383736909328
12205,2204,0,4,3122,-0.9831901788711548,0.023298542946577072,38.38890075683594,-29.76497744037121,0.7136778410511193,1111.7189097236,2112,-0.8086392283439636,0.06475932151079178,34.497032165527344,-848.6274462361702,66.29172128447841,36044.881364437286,111,-0.17455095052719116,-0.041460778564214706,3.89186692237854,-29.7649795691546,0.7136773354049469,1111.7189571879173
12210,2209,0,4,3122,-1.1183503866195679,-0.13490337133407593,40.6009635925293,-58.224204493040766,-7.017194726032389,2055.9622937893446,2112,-0.9993191361427307,-0.1863037645816803,33.72801208496094,-205.97568895552928,-34.56260770728343,7042.721735368587,111,-0.11903126537799835,0.05140039697289467,6.872950077056885,-58.22422352392273,-7.017186508066103,2055.96339264603
12212,2211,0,4,3122,-0.8860180974006653,0.10364914685487747,40.84829330444336,-32.27585205890256,3.7621862954363148,1457.5820149497583,2112,-0.870424747467041,0.08630815893411636,35.465694427490234,-879.5216485735539,87.7720033341029,35978.84475563417,111,-0.015593373216688633,0.017340989783406258,5.382597923278809,-32.27585369668334,3.7621881167703375,1457.582580287088
12215,2214,0,4,3122,-1.1195087432861328,-0.009314946830272675,39.433631896972656,-21.013718526815595,-0.1979923135647446,773.4855268488975,2112,-1.03575599193573,-0.08696572482585907,34.25583267211914,-209.53496589331016,-16.026900915647147,7008.498918738301,111,-0.08375271409749985,0.0776507779955864,5.177797794342041,-21.013724053336993,-0.19798718968667584,773.4858685119771
12222,2221,0,4,3122,-0.9638040661811829,-0.10099092125892639,39.116268157958984,-20.898895297543614,-2.1796179707068934,837.0805447965954,2112,-0.8048000931739807,-0.0060050757601857185,31.02103042602539,-925.3344618156623,-8.92813150721478,35698.56211372703,111,-0.15900398790836334,-0.09498585015535355,8.095239639282227,-20.898901828474017,-2.1796218721559524,837.0808773004875
12229,2228,0,4,3122,-1.0978413820266724,-0.12649419903755188,40.10497283935547,-34.03096431289817,-3.928183551034452,1239.7098593824737,2112,-1.0463480949401855,-0.05223112180829048,35.60255432128906,-202.19625847137223,-12.322580958802556,6961.624276920925,111,-0.05149329826235771,-0.0742630809545517,4.502416610717773,-34.030979488533994,-3.9282054371728647,1239.7111862937302
12242,2241,0,4,3122,-0.9038442373275757,-0.00642930855974555,39.115333557128906,-4.175959434518872,-0.024906144585716872,201.73306866379417,2112,-0.8521232008934021,0.00871249195188284,36.74843978881836,-830.7593594859675,8.426455316893016,35848.75028393622,111,-0.051721036434173584,-0.015141800977289677,2.366891384124756,-4.175966468512115,-0.0249082038508317,201.73339055793406
12246,2245,0,4,3122,-0.9811882376670837,0.13792236149311066,39.42363739013672,-20.816052328561618,2.9433260926311418,827.4179976986617,2112,-0.817170262336731,0.11119750142097473,30.41535186767578,-970.7606168025849,132.12560127462243,36174.05733238394,111,-0.1640179306268692,0.026724860072135925,9.008285522460938,-20.816072241945054,2.943329337290924,827.4190913927004
12251,2250,0,4,3122,-0.9743813872337341,0.12275206297636032,39.62757873535156,-56.60418434576672,7.161925180425849,2337.6931577672394,2112,-0.7642673850059509,0.19133509695529938,33.28632736206055,-140.45630652296776,28.154386896124954,5989.725421977953,111,-0.21011395752429962,-0.06858303397893906,6.341250419616699,-56.6041989527074,7.161920412592614,2337.693598605468
12254,2253,0,4,3122,-1.1760072708129883,0.0892520472407341,40.1396598815918,-94.93179835438693,7.191876477875251,3223.91721808652,2112,-0.8490037322044373,0.051668811589479446,31.02387046813965,-986.9184548869932,61.476550750443536,35818.44833342175,111,-0.32700350880622864,0.037583231925964355,9.115788459777832,-94.93179935616648,7.191876593011977,3223.917246012859
12256,2255,0,4,3122,-0.8695113658905029,0.0623224712908268,38.26646041870117,-8.273527043365405,0.5531718062547116,369.0157006181048,2112,-0.7838380932807922,0.1433209925889969,34.3474006652832,-873.40687280651,193.02659169393405,35806.96323799919,111,-0.0856732726097107,-0.08099851757287979,3.9190595149993896,-8.273555353485454,0.5531450408723225,369.01699564333524
12261,2260,0,4,3122,-1.0604403018951416,-0.15992315113544464,40.933048248291016,-51.765390476196316,-7.795859296348528,2016.423968951838,2112,-1.0083250999450684,-0.07838897407054901,36.96044921875,-977.6261963011934,-79.77390731685274,35954.11907855375,111,-0.05211510509252548,-0.08153418451547623,3.972598075866699,-51.765398692019396,-7.795872150019627,2016.4245952225308
12263,2262,0,4,3122,-1.071772813796997,-0.08517752587795258,39.57974624633789,-12.637749545688889,-0.9970566535854299,494.97616537513096,2112,-0.8771975040435791,-0.09138382226228714,30.47687530517578,-187.07164207407774,-19.169058590343802,6555.412766381348,111,-0.19457530975341797,0.006206291262060404,9.102871894836426,-12.637750617561718,-0.9970566193963276,494.9762155208624
12268,2267,0,4,3122,-1.0321217775344849,-0.07256539165973663,38.31262969970703,-3.654850287501132,-0.23239059808879584,123.1704707052884,2112,-0.7383363842964172,-0.028973761945962906,30.13266372680664,-875.1888970776421,-34.43308878235824,35691.83769601422,111,-0.29378536343574524,-0.04359162971377373,8.179967880249023,-3.6548593325886816,-0.2323919401913759,123.17072255078814
12279,2278,0,4,3122,-0.8748298287391663,-0.0533706359565258,38.46519470214844,-28.76759898680711,-1.7558381630482702,1280.5125631615656,2112,-0.7532976865768433,-0.1354006677865982,34.276668548583984,-143.96543741575533,-22.461946340374425,6522.262413276126,111,-0.12153211981058121,0.0820300281047821,4.188527584075928,-28.767622529141892,-1.7558222727773638,1280.5133745332637
12281,2280,0,4,3122,-1.0375165939331055,0.014790629036724567,39.81504821777344,-22.921579730590476,0.356402487283938,889.6994191051707,2112,-1.0047779083251953,-0.034754954278469086,35.89632034301758,-1004.7163952002903,-33.649414690536325,35964.066828320625,111,-0.03273872658610344,0.04954558238387108,3.918728828430176,-22.921582618614313,0.35640685791300597,889.6997647931049
12283,2282,0,4,3122,-0.8900986909866333,0.13440367579460144,39.777767181396484,-31.96974262368918,4.8702502322206325,1443.5355105001818,2112,-0.854176938533783,0.09938608109951019,33.575347900390625,-912.4845695592503,107.20550997270666,36050.21172517943,111,-0.03592178598046303,0.035017598420381546,6.202418327331543,-31.969744812888504,4.870252366315663,1443.5358884972884
12290,2289,0,4,3122,-0.8588264584541321,0.06723902374505997,39.22182846069336,-28.273141271184663,2.233572118026211,1257.9146839697585,2112,-0.8176782727241516,0.02518361806869507,32.84435272216797,-894.1434387930805,28.901454007678712,36038.03675069241,111,-0.041148167103528976,0.0420554019510746,6.3774733543396,-28.27315187347349,2.2335829540741767,1257.9163271975644
12295,2294,0,4,3122,-1.1539360284805298,-0.02442898415029049,39.98484802246094,-61.122314364941936,-1.2971359833523308,2110.664304859202,2112,-0.8370577096939087,-0.04105893895030022,32.04769515991211,-939.8167273989058,-44.39841679274185,35752.46799740392,111,-0.3168783485889435,0.016629952937364578,7.937152862548828,-61.12235748984609,-1.2971337201333324,2110.6653850495727
12296,2295,0,4,3122,-1.0817861557006836,-0.09119699150323868,40.13191604614258,-7.030208089831182,-0.6087615474946688,222.80331301340522,2112,-1.0344483852386475,-0.13764873147010803,36.81641387939453,-168.59380139927768,-22.107197942288888,5972.913374385639,111,-0.04733779653906822,0.046451736241579056,3.3155035972595215,-7.0302119544908,-0.6087577551730535,222.80358369124687
12297,2296,0,4,3122,-0.9335923194885254,-0.1555611491203308,40.42002487182617,-30.78595178561127,-5.1379730526154095,1347.1997430741799,2112,-0.8158456087112427,-0.17560258507728577,32.23993682861328,-172.75491404012132,-35.69536860206696,6957.415959982064,111,-0.11774671822786331,0.020041435956954956,8.180087089538574,-30.785978840368085,-5.137968447678912,1347.2016226193591
12302,2301,0,4,3122,-1.0059771537780762,-0.0016569554572924972,39.16330337524414,-10.349496733223338,-0.010163823839667196,350.89802487593414,2112,-0.7719681859016418,0.07857050746679306,32.530818939208984,-853.8732141453281,85.84322056420208,35897.07471395188,111,-0.23400896787643433,-0.08022745698690414,6.63248348236084,-10.349541374893507,-0.01017912875678344,350.8992901486035
12307,2306,0,4,3122,-1.0724776983261108,-0.1714356392621994,39.7718391418457,-28.312188295179133,-4.4889709810806835,1058.3030026985018,2112,-0.960796594619751,-0.0691223293542862,35.8101921081543,-958.4480384564692,-71.40548140833707,35725.72578973019,111,-0.11168103665113449,-0.10231330990791321,3.96164870262146,-28.312197206398274,-4.488979144832845,1058.3033188051695
12309,2308,0,4,3122,-0.9343505501747131,-0.161426842212677,39.10410690307617,-30.854643806438595,-5.355220375788074,1330.1490809994134,2112,-0.686920702457428,-0.08796750009059906,29.830095291137695,-828.8983334810354,-108.55536551663778,36024.72031475735,111,-0.24742983281612396,-0.07345934212207794,9.27401065826416,-30.85467089756025,-5.355228418860352,1330.1500964119045
12313,2312,0,4,3122,-0.8850274682044983,-0.08422507345676422,40.04487228393555,-25.53711878475874,-2.4344871900464167,1206.6265322422155,2112,-0.6962188482284546,-0.05989382416009903,30.32315444946289,-825.65705502995,-71.26663758778913,36055.09272491741,111,-0.1888086050748825,-0.024331247434020042,9.721717834472656,-25.537285849226357,-2.4345087191864154,1206.6351343590475
12314,2313,0,4,3122,-0.9716742038726807,0.1666596382856369,39.93272018432617,-11.46414720575508,1.9898240412781232,426.7360360019391,2112,-0.930153489112854,0.08573132753372192,36.02840805053711,-924.9011926963661,86.18040963232417,35807.652936301136,111,-0.04152071848511696,0.08092831820249557,3.904310703277588,-11.464150654737521,1.989830763713694,426.73636031953407
12319,2318,0,4,3122,-0.9363011717796326,0.17697642743587494,40.0538444519043,-37.583953178533946,7.069904281812152,1634.2946428678915,2112,-0.8601893782615662,0.1413421928882599,32.63483810424805,-857.4446272281536,124.2420757446249,35924.92369503172,111,-0.0761117935180664,0.03563423827290535,7.419004917144775,-37.58395945429432,7.06990722001564,1634.2952545982344
12338,2337,0,4,3122,-1.1070810556411743,0.04192480444908142,40.240352630615234,-74.39130699722877,2.832981871561519,2692.693101739405,2112,-1.0561392307281494,-0.02298114448785782,36.41259002685547,-870.1542354008366,-14.482483751182285,30128.268271780627,111,-0.050941746681928635,0.06490594893693924,3.8277640342712402,-74.39131654432825,2.832994035721785,2692.6938191087033
12345,2344,0,4,3122,-1.0571097135543823,0.06901903450489044,40.77641677856445,-26.86061300032333,1.739860511777971,1024.462214630491,2112,-0.8628942966461182,0.0740182027220726,31.326637268066406,-986.9268687867375,84.07007771609288,35878.370111094875,111,-0.19421547651290894,-0.004999165423214436,9.44977855682373,-26.860625040146047,1.7398602018692726,1024.462800442002
12346,2345,0,4,3122,-0.8830848336219788,-0.05968021973967552,39.0784797668457,-54.769885639270115,-3.7199540099308077,2473.69277754997,2112,-0.8046726584434509,-0.08074740320444107,36.56453323364258,-793.654471777796,-77.58347591534104,36033.34552457074,111,-0.07841216772794724,0.02106717973947525,2.513946771621704,-54.76991061105433,-3.719947300702969,2473.6935781621733
12347,2346,0,4,3122,-1.0031932592391968,0.09911654889583588,39.61809539794922,-30.085139019824787,2.9495048791919585,1241.0607684186966,2112,-0.7441506385803223,0.013647999614477158,31.13309669494629,-862.084272232926,18.340917545835897,36048.01003300502,111,-0.2590426504611969,0.08546855300664902,8.48499870300293,-30.085337415872317,2.9495703379964935,1241.0672669241228
12350,2349,0,4,3122,-1.057538390159607,-0.021300548687577248,39.580875396728516,-67.58872116587185,-1.3505404878439125,2560.5020492148633,2112,-0.8794517517089844,0.08527592569589615,33.22109603881836,-956.988620762897,84.89000399843587,36157.38788357132,111,-0.17808669805526733,-0.10657647252082825,6.35977840423584,-67.58873940301828,-1.3505514019136873,2560.5027004943045
12354,2353,0,4,3122,-0.9702681303024292,0.05924671143293381,38.49684143066406,-1.7672227693542604,0.10559618175646995,82.32321563646323,2112,-0.9011526107788086,0.13666746020317078,33.76853942871094,-955.0171391165018,144.67405740648144,35803.08541290746,111,-0.06911549717187881,-0.07742074877023697,4.728302478790283,-1.7672265993807785,0.10559189149524444,82.32347765473881
12358,2357,0,4,3122,-0.9076906442642212,0.061681702733039856,39.09774398803711,-0.5600698456371644,0.037257239815484025,-6.40318501751981,2112,-0.8495135307312012,0.1373894363641739,34.45415115356445,-900.2517945936052,144.92851522361687,36469.600653307825,111,-0.05817711725831032,-0.07570772618055344,4.643590927124023,-0.5600762789381782,0.03724886795674437,-6.402671523243395
12375,2374,0,4,3122,-1.0535715818405151,-0.05461260303854942,38.46286392211914,-18.42906975328126,-0.9476332431786177,740.6646936409087,2112,-0.753196656703949,-0.02439214289188385,30.48570442199707,-883.4094170841472,-28.959871677792428,35750.82276593481,111,-0.30037495493888855,-0.030220458284020424,7.977160930633545,-18.429081622344704,-0.9476344373146489,740.6650088517115
12378,2377,0,4,3122,-0.8800407648086548,0.11176510155200958,40.49483108520508,-7.895477521310169,0.9931213421161769,377.85466876630267,2112,-0.6561160087585449,0.11123065650463104,30.687686920166016,-127.40726496096755,21.253828635029922,5967.628882320767,111,-0.22392477095127106,0.0005344474338926375,9.807141304016113,-7.8954807122288,0.9931213497320304,377.85480851766545
12380,2379,0,4,3122,-1.10198175907135,-0.18611468374729156,39.98182678222656,-42.54561818087387,-7.197198651042648,1450.392363085064,2112,-0.792291522026062,-0.16540630161762238,31.82878303527832,-181.1660789845611,-36.13692175083733,7019.201647687607,111,-0.3096901774406433,-0.02070837840437889,8.153042793273926,-42.54571090105453,-7.197204851060546,1450.3948040782013
12383,2382,0,4,3122,-0.9650227427482605,-0.07481787353754044,40.04430389404297,-17.518722683342794,-1.3244568338369476,767.9076963883866,2112,-0.7334266304969788,-0.006660148501396179,34.03775405883789,-770.2541771591939,-8.159946264922151,35701.770455607344,111,-0.23159612715244293,-0.06815772503614426,6.0065507888793945,-17.518743221422262,-1.3244628781037804,767.9082290528232
12385,2384,0,4,3122,-1.011846661567688,0.017179887741804123,38.16495132446289,-54.74936591979002,0.9374359187470873,2067.7961758357114,2112,-0.8590118885040283,0.11182960122823715,31.470592498779297,-982.6163559429992,121.58408886318357,36055.30474083223,111,-0.1528347283601761,-0.09464971721172333,6.69435977935791,-54.749366497935355,0.9374355607048296,2067.796201159229
12392,2391,0,4,3122,-0.9085110425949097,0.11395097523927689,38.96393585205078,-26.900126027278453,3.365629592959367,1154.5784380468515,2112,-0.710332453250885,0.00034839619183912873,31.672624588012695,-805.4101926657096,3.768604421852531,35867.33340265011,111,-0.19817863404750824,0.11360257863998413,7.291311740875244,-26.900136237404922,3.3656354457431092,1154.5788136938747
12400,2399,0,4,3122,-1.0864596366882324,-0.054850172251462936,39.43398666381836,-45.093951026992855,-2.2628387841611097,1640.7011698233862,2112,-0.810795783996582,-0.0002223834308097139,30.117881774902344,-963.3743747974067,-2.5147028838855428,35751.21508769975,111,-0.2756637930870056,-0.054627787321805954,9.316105842590332,-45.09395242848155,-2.2628390618915444,1640.7012171869403
12404,2403,0,4,3122,-0.9705380201339722,-0.10206471383571625,38.364418029785156,-6.3724184525518766,-0.6532508011175827,200.97851088777102,2112,-0.7168585658073425,-0.03790416941046715,31.93844223022461,-803.0800244696936,-42.77946795306759,35696.96089472706,111,-0.253679484128952,-0.0641605481505394,6.425976753234863,-6.3724913102503375,-0.6532692282678318,200.980356452453
12412,2411,0,4,3122,-0.9727662801742554,-0.0970124751329422,39.45994567871094,-20.90987310098055,-2.107925266558513,923.264116971516,2112,-0.9283201694488525,-0.05961275100708008,33.54815673828125,-984.5334297454068,-63.98770997577658,35747.233429221655,111,-0.04444612190127373,-0.03739972412586212,5.911789894104004,-20.909884132897158,-2.107934549497107,923.2655843294573
12414,2413,0,4,3122,-0.983928382396698,-0.009234684519469738,39.6294059753418,-27.88750536939147,-0.236211869323031,1137.2658648876788,2112,-0.8944300413131714,-0.04999866336584091,36.87982940673828,-866.9118307134452,-47.13769527529771,35732.56437595766,111,-0.08949833363294601,0.0407639779150486,2.7495787143707275,-27.887507536375573,-0.23621088232261747,1137.26593146203
12419,2418,0,4,3122,-0.9932992458343506,-0.10661368817090988,39.32147979736328,-51.73553882436023,-5.500409364660132,2014.075097250976,2112,-0.8869650959968567,-0.1520758420228958,36.27691650390625,-878.9131004493898,-147.32529767773522,35845.67659405575,111,-0.1063341349363327,0.04546215757727623,3.0445642471313477,-51.73555002344342,-5.500404576597608,2014.0754179036815
